I_size,D_size,L2_size,I_assoc,D_assoc,L2_assoc,cache_line,sim_seconds,CPI,D MR,I MR,L2 MR
64,128,2048,2,4,4,256,0.005943,1.188652,0.002181,0.000118,0.952718
64,128,2048,2,4,4,64,0.005943,1.188652,0.002181,0.000118,0.952718
64,128,2048,2,4,8,128,0.006198,1.239514,0.004302,0.000145,0.965033
64,128,2048,2,4,8,256,0.005943,1.188652,0.002181,0.000118,0.952718
64,128,2048,2,4,8,64,0.005943,1.188652,0.002181,0.000118,0.952718
64,128,2048,4,2,4,128,0.006198,1.239514,0.004298,0.000142,0.966173
64,128,2048,4,2,4,256,0.005943,1.188652,0.002186,0.00011,0.952718
64,128,2048,4,2,4,64,0.006198,1.239514,0.004298,0.000142,0.966173
64,128,2048,4,2,8,128,0.006198,1.239514,0.004298,0.000142,0.966173
64,128,2048,4,2,8,256,0.005943,1.188652,0.002186,0.00011,0.952718
64,128,2048,4,4,4,128,0.006198,1.239514,0.004302,0.000142,0.965862
64,128,2048,4,4,4,256,0.005943,1.188652,0.002181,0.00011,0.956504
64,128,2048,4,4,4,64,0.006701,1.340156,0.008545,0.000198,0.967565
64,128,2048,4,4,8,128,0.006198,1.239514,0.004302,0.000142,0.965862
64,128,2048,4,4,8,256,0.005943,1.188652,0.002181,0.00011,0.956504
64,128,2048,4,4,8,64,0.006701,1.340156,0.008545,0.000198,0.967565
64,128,2048,4,8,4,64,0.006701,1.340156,0.008545,0.000198,0.967565
64,128,2048,4,8,8,64,0.006701,1.340156,0.008545,0.000198,0.967565
64,128,2048,8,4,4,64,0.006701,1.340156,0.008545,0.000198,0.967565
64,128,2048,8,4,8,64,0.006701,1.340156,0.008545,0.000198,0.967565
64,128,2048,8,8,4,64,0.006701,1.340156,0.008545,0.000198,0.967565
64,128,2048,8,8,8,64,0.006701,1.340156,0.008545,0.000198,0.967565
64,128,4096,2,2,4,128,0.006198,1.239514,0.004298,0.000145,0.965343
64,128,4096,2,2,4,256,0.005943,1.188652,0.002186,0.000118,0.948963
64,128,4096,2,2,8,128,0.006198,1.239514,0.004298,0.000145,0.965343
64,128,4096,2,2,8,256,0.005943,1.188652,0.002186,0.000118,0.948963
64,128,4096,2,4,4,128,0.006198,1.239514,0.004302,0.000145,0.965033
64,128,4096,2,4,4,256,0.005943,1.188652,0.002181,0.000118,0.952718
64,128,4096,2,4,8,128,0.006198,1.239514,0.004302,0.000145,0.965033
64,128,4096,2,4,8,256,0.005943,1.188652,0.002181,0.000118,0.952718
64,128,4096,4,2,4,128,0.006198,1.239514,0.004298,0.000142,0.966173
64,128,4096,4,2,4,256,0.005943,1.188652,0.002186,0.00011,0.952718
64,128,4096,4,2,8,128,0.006198,1.239514,0.004298,0.000142,0.966173
64,128,4096,4,2,8,256,0.005943,1.188652,0.002186,0.00011,0.952718
64,128,4096,4,4,4,128,0.006198,1.239514,0.004302,0.000142,0.965862
64,128,4096,4,4,4,256,0.005943,1.188652,0.002181,0.00011,0.956504
64,128,4096,4,4,8,128,0.006198,1.239514,0.004302,0.000142,0.965862
64,128,4096,4,4,8,256,0.005943,1.188652,0.002181,0.00011,0.956504
64,16,1024,2,2,4,64,0.006745,1.349089,0.009554,0.0002,0.825931
64,16,1024,2,2,8,64,0.006747,1.349313,0.009554,0.0002,0.825931
64,16,1024,2,4,4,64,0.006707,1.341402,0.008577,0.0002,0.962484
64,16,1024,2,4,8,64,0.006707,1.341472,0.008577,0.0002,0.962484
64,16,1024,4,2,4,64,0.006745,1.349089,0.009554,0.000198,0.8262
64,16,1024,4,2,8,64,0.006747,1.349313,0.009554,0.000198,0.8262
64,16,1024,4,4,4,64,0.006707,1.341402,0.008577,0.000198,0.962849
64,16,1024,4,4,8,64,0.006707,1.341472,0.008577,0.000198,0.962849
64,16,2048,2,2,4,64,0.006741,1.34823,0.009554,0.0002,0.825931
64,16,2048,2,2,8,64,0.006741,1.34823,0.009554,0.0002,0.825931
64,16,2048,2,4,4,64,0.006703,1.340675,0.008577,0.0002,0.962484
64,16,2048,2,4,8,64,0.006703,1.340675,0.008577,0.0002,0.962484
64,16,2048,4,2,4,64,0.006741,1.34823,0.009554,0.000198,0.8262
64,16,2048,4,2,8,64,0.006741,1.34823,0.009554,0.000198,0.8262
64,16,2048,4,4,4,64,0.006703,1.340675,0.008577,0.000198,0.962849
64,16,2048,4,4,8,64,0.006703,1.340675,0.008577,0.000198,0.962849
64,16,256,2,2,4,64,0.006829,1.365731,0.009554,0.0002,0.833504
64,16,256,2,2,8,64,0.006803,1.360698,0.009554,0.0002,0.826535
64,16,256,2,4,4,64,0.006785,1.357067,0.008577,0.0002,0.971308
64,16,256,2,4,8,64,0.006769,1.353723,0.008577,0.0002,0.962971
64,16,256,4,2,4,64,0.006829,1.365731,0.009554,0.000198,0.833775
64,16,256,4,2,8,64,0.006803,1.360698,0.009554,0.000198,0.826804
64,16,256,4,4,4,64,0.006785,1.357067,0.008577,0.000198,0.971676
64,16,256,4,4,8,64,0.006764,1.352775,0.008577,0.000198,0.963336
64,16,4096,2,2,4,64,0.006741,1.34823,0.009554,0.0002,0.825931
64,16,4096,2,2,8,64,0.006741,1.34823,0.009554,0.0002,0.825931
64,16,4096,2,4,4,64,0.006703,1.340675,0.008577,0.0002,0.962484
64,16,4096,2,4,8,64,0.006703,1.340675,0.008577,0.0002,0.962484
64,16,4096,4,2,4,64,0.006741,1.34823,0.009554,0.000198,0.8262
64,16,4096,4,2,8,64,0.006741,1.34823,0.009554,0.000198,0.8262
64,16,4096,4,4,4,64,0.006703,1.340675,0.008577,0.000198,0.962849
64,16,4096,4,4,8,64,0.006703,1.340675,0.008577,0.000198,0.962849
64,16,512,2,2,4,64,0.006798,1.359585,0.009554,0.0002,0.825931
64,16,512,2,2,8,64,0.006785,1.356997,0.009554,0.0002,0.825931
64,16,512,2,4,4,64,0.006757,1.351343,0.008577,0.0002,0.962484
64,16,512,2,4,8,64,0.006747,1.349313,0.008577,0.0002,0.962484
64,16,512,4,2,4,64,0.006798,1.359585,0.009554,0.000198,0.8262
64,16,512,4,2,8,64,0.006785,1.356997,0.009554,0.000198,0.8262
64,16,512,4,4,4,64,0.006757,1.351343,0.008577,0.000198,0.962849
64,16,512,4,4,8,64,0.006751,1.35017,0.008577,0.000198,0.962849
64,32,1024,2,2,4,64,0.006705,1.341013,0.008657,0.0002,0.952174
64,32,1024,2,2,8,64,0.006706,1.341194,0.008657,0.0002,0.952174
64,32,1024,2,4,4,64,0.006704,1.340811,0.008545,0.0002,0.967196
64,32,1024,2,4,8,64,0.006707,1.341402,0.008545,0.0002,0.967196
64,32,1024,4,2,4,64,0.006705,1.341013,0.008657,0.000198,0.952531
64,32,1024,4,2,8,64,0.006706,1.341194,0.008657,0.000198,0.952531
64,32,1024,4,4,4,64,0.006704,1.340811,0.008545,0.000198,0.967565
64,32,1024,4,4,8,64,0.006707,1.341402,0.008545,0.000198,0.967565
64,32,2048,2,2,4,64,0.006701,1.340156,0.008657,0.0002,0.952174
64,32,2048,2,2,8,64,0.006701,1.340156,0.008657,0.0002,0.952174
64,32,2048,2,4,4,64,0.006701,1.340156,0.008545,0.0002,0.967196
64,32,2048,2,4,8,64,0.006701,1.340156,0.008545,0.0002,0.967196
64,32,2048,4,2,4,64,0.006701,1.340156,0.008657,0.000198,0.952531
64,32,2048,4,2,8,64,0.006701,1.340156,0.008657,0.000198,0.952531
64,32,2048,4,4,4,64,0.006701,1.340156,0.008545,0.000198,0.967565
64,32,2048,4,4,8,64,0.006701,1.340156,0.008545,0.000198,0.967565
64,32,2048,4,8,4,64,0.006701,1.340156,0.008545,0.000198,0.967565
64,32,2048,4,8,8,64,0.006701,1.340156,0.008545,0.000198,0.967565
64,32,2048,8,4,4,64,0.006701,1.340156,0.008545,0.000198,0.967565
64,32,2048,8,4,8,64,0.006701,1.340156,0.008545,0.000198,0.967565
64,32,2048,8,8,4,64,0.006701,1.340156,0.008545,0.000198,0.967565
64,32,2048,8,8,8,64,0.006701,1.340156,0.008545,0.000198,0.967565
64,32,256,2,2,4,64,0.006789,1.357876,0.008657,0.0002,0.961172
64,32,256,2,2,8,64,0.006768,1.353527,0.008657,0.0002,0.952871
64,32,256,2,4,4,64,0.006779,1.355815,0.008545,0.0002,0.975846
64,32,256,2,4,8,64,0.006764,1.352767,0.008545,0.0002,0.967468
64,32,256,4,2,4,64,0.006789,1.357876,0.008657,0.000198,0.961532
64,32,256,4,2,8,64,0.006764,1.352755,0.008657,0.000198,0.953174
64,32,256,4,4,4,64,0.006779,1.355815,0.008545,0.000198,0.976218
64,32,256,4,4,8,64,0.006764,1.352767,0.008545,0.000198,0.967837
64,32,4096,2,2,4,64,0.006701,1.340156,0.008657,0.0002,0.952174
64,32,4096,2,2,8,64,0.006701,1.340156,0.008657,0.0002,0.952174
64,32,4096,2,4,4,64,0.006701,1.340156,0.008545,0.0002,0.967196
64,32,4096,2,4,8,64,0.006701,1.340156,0.008545,0.0002,0.967196
64,32,4096,4,2,4,64,0.006701,1.340156,0.008657,0.000198,0.952531
64,32,4096,4,2,8,64,0.006701,1.340156,0.008657,0.000198,0.952531
64,32,4096,4,4,4,64,0.006701,1.340156,0.008545,0.000198,0.967565
64,32,4096,4,4,8,64,0.006701,1.340156,0.008545,0.000198,0.967565
64,32,512,2,2,4,64,0.006758,1.351597,0.008657,0.0002,0.952281
64,32,512,2,2,8,64,0.006753,1.350666,0.008657,0.0002,0.952281
64,32,512,2,4,4,64,0.00675,1.350099,0.008545,0.0002,0.967196
64,32,512,2,4,8,64,0.006747,1.349303,0.008545,0.0002,0.967196
64,32,512,4,2,4,64,0.006758,1.351597,0.008657,0.000198,0.952639
64,32,512,4,2,8,64,0.006748,1.349629,0.008657,0.000198,0.952639
64,32,512,4,4,4,64,0.00675,1.350099,0.008545,0.000198,0.967565
64,32,512,4,4,8,64,0.006747,1.349303,0.008545,0.000198,0.967565
64,64,1024,2,2,4,64,0.006704,1.340795,0.008547,0.0002,0.966777
64,64,1024,2,2,8,64,0.006706,1.341229,0.008547,0.0002,0.966723
64,64,1024,2,4,4,64,0.006704,1.340811,0.008545,0.0002,0.967196
64,64,1024,2,4,8,64,0.006707,1.341402,0.008545,0.0002,0.967196
64,64,1024,4,2,4,64,0.006704,1.340795,0.008547,0.000198,0.967145
64,64,1024,4,2,8,64,0.006706,1.341229,0.008547,0.000198,0.967091
64,64,1024,4,4,4,64,0.006704,1.340811,0.008545,0.000198,0.967565
64,64,1024,4,4,8,64,0.006707,1.341402,0.008545,0.000198,0.967565
64,64,2048,2,2,4,128,0.000264,1.425521,0.00531,0.00384,0.962264
64,64,2048,2,2,4,256,0.005943,1.188694,0.002209,0.000118,0.938064
64,64,2048,2,2,4,64,0.005943,1.188694,0.002209,0.000118,0.938064
64,64,2048,2,2,8,128,0.006198,1.239514,0.004314,0.000145,0.961937
64,64,2048,2,2,8,256,0.005943,1.188694,0.002209,0.000118,0.938064
64,64,2048,2,2,8,64,0.005943,1.188694,0.002209,0.000118,0.938064
64,64,2048,2,4,4,128,0.006198,1.239514,0.004302,0.000145,0.965033
64,64,2048,2,4,4,256,0.005943,1.188652,0.002181,0.000118,0.952718
64,64,2048,2,4,4,64,0.005943,1.188652,0.002181,0.000118,0.952718
64,64,2048,2,4,8,128,0.006198,1.239514,0.004302,0.000145,0.965033
64,64,2048,2,4,8,256,0.005943,1.188652,0.002181,0.000118,0.952718
64,64,2048,2,4,8,64,0.005943,1.188652,0.002181,0.000118,0.952718
64,64,2048,4,2,4,128,0.006198,1.239514,0.004314,0.000142,0.962761
64,64,2048,4,2,4,256,0.005943,1.188694,0.002209,0.00011,0.941734
64,64,2048,4,2,4,64,0.005943,1.188694,0.002209,0.00011,0.941734
64,64,2048,4,2,8,128,0.006198,1.239514,0.004314,0.000142,0.962761
64,64,2048,4,2,8,256,0.005943,1.188694,0.002209,0.00011,0.941734
64,64,2048,4,2,8,64,0.005943,1.188694,0.002209,0.00011,0.941734
64,64,2048,4,4,4,128,0.006198,1.239514,0.004302,0.000142,0.965862
64,64,2048,4,4,4,256,0.005943,1.188652,0.002181,0.00011,0.956504
64,64,2048,4,4,4,64,0.005943,1.188652,0.002181,0.00011,0.956504
64,64,2048,4,4,8,128,0.006198,1.239514,0.004302,0.000142,0.965862
64,64,2048,4,4,8,256,0.005943,1.188652,0.002181,0.00011,0.956504
64,64,2048,4,4,8,64,0.005943,1.188652,0.002181,0.00011,0.956504
64,64,2048,4,8,4,64,0.006701,1.340156,0.008545,0.000198,0.967565
64,64,2048,4,8,8,64,0.006701,1.340156,0.008545,0.000198,0.967565
64,64,2048,8,4,4,64,0.006701,1.340156,0.008545,0.000198,0.967565
64,64,2048,8,4,8,64,0.006701,1.340156,0.008545,0.000198,0.967565
64,64,2048,8,8,4,64,0.006701,1.340156,0.008545,0.000198,0.967565
64,64,2048,8,8,8,64,0.006701,1.340156,0.008545,0.000198,0.967565
64,64,256,2,2,4,64,0.006784,1.356797,0.008547,0.0002,0.975586
64,64,256,2,2,8,64,0.006761,1.352166,0.008547,0.0002,0.967158
64,64,256,2,4,4,64,0.006779,1.355815,0.008545,0.0002,0.975846
64,64,256,2,4,8,64,0.006764,1.352767,0.008545,0.0002,0.967468
64,64,256,4,2,4,64,0.006784,1.356797,0.008547,0.000198,0.975957
64,64,256,4,2,8,64,0.006761,1.352166,0.008547,0.000198,0.967472
64,64,256,4,4,4,64,0.006779,1.355815,0.008545,0.000198,0.976218
64,64,256,4,4,8,64,0.006764,1.352767,0.008545,0.000198,0.967837
64,64,4096,2,2,4,128,0.006198,1.239514,0.004314,0.000145,0.961937
64,64,4096,2,2,4,256,0.005943,1.188694,0.002209,0.000118,0.938064
64,64,4096,2,2,4,64,0.005943,1.188694,0.002209,0.000118,0.938064
64,64,4096,2,2,8,128,0.006198,1.239514,0.004314,0.000145,0.961937
64,64,4096,2,2,8,256,0.005943,1.188694,0.002209,0.000118,0.938064
64,64,4096,2,2,8,64,0.005943,1.188694,0.002209,0.000118,0.938064
64,64,4096,2,4,4,128,0.006198,1.239514,0.004302,0.000145,0.965033
64,64,4096,2,4,4,256,0.005943,1.188652,0.002181,0.000118,0.952718
64,64,4096,2,4,4,64,0.005943,1.188652,0.002181,0.000118,0.952718
64,64,4096,2,4,8,128,0.006198,1.239514,0.004302,0.000145,0.965033
64,64,4096,2,4,8,256,0.005943,1.188652,0.002181,0.000118,0.952718
64,64,4096,2,4,8,64,0.005943,1.188652,0.002181,0.000118,0.952718
64,64,4096,4,2,4,128,0.006198,1.239514,0.004314,0.000142,0.962761
64,64,4096,4,2,4,256,0.005943,1.188694,0.002209,0.00011,0.941734
64,64,4096,4,2,4,64,0.005943,1.188694,0.002209,0.00011,0.941734
64,64,4096,4,2,8,128,0.006198,1.239514,0.004314,0.000142,0.962761
64,64,4096,4,2,8,256,0.005943,1.188694,0.002209,0.00011,0.941734
64,64,4096,4,2,8,64,0.005943,1.188694,0.002209,0.00011,0.941734
64,64,4096,4,4,4,128,0.006198,1.239514,0.004302,0.000142,0.965862
64,64,4096,4,4,4,256,0.005943,1.188652,0.002181,0.00011,0.956504
64,64,4096,4,4,4,64,0.005943,1.188652,0.002181,0.00011,0.956504
64,64,4096,4,4,8,128,0.006198,1.239514,0.004302,0.000142,0.965862
64,64,4096,4,4,8,256,0.005943,1.188652,0.002181,0.00011,0.956504
64,64,4096,4,4,8,64,0.005943,1.188652,0.002181,0.00011,0.956504
64,64,512,2,2,4,64,0.006753,1.350582,0.008547,0.0002,0.966777
64,64,512,2,2,8,64,0.006746,1.349225,0.008547,0.0002,0.966777
64,64,512,2,4,4,64,0.00675,1.350099,0.008545,0.0002,0.967196
64,64,512,2,4,8,64,0.006747,1.349303,0.008545,0.0002,0.967196
64,64,512,4,2,4,64,0.006753,1.350582,0.008547,0.000198,0.967145
64,64,512,4,2,8,64,0.006746,1.349225,0.008547,0.000198,0.967145
64,64,512,4,4,4,64,0.00675,1.350099,0.008545,0.000198,0.967565
64,64,512,4,4,8,64,0.006747,1.349303,0.008545,0.000198,0.967565
64,8,1024,2,2,4,64,0.007221,1.444267,0.020848,0.0002,0.283261
64,8,1024,2,2,8,64,0.007221,1.444297,0.020848,0.0002,0.283245
64,8,1024,4,2,4,64,0.007221,1.444267,0.020848,0.000197,0.283292
64,8,1024,4,2,8,64,0.007221,1.444297,0.020848,0.000197,0.283277
64,8,2048,2,2,4,64,0.007219,1.443798,0.020848,0.0002,0.283245
64,8,2048,2,2,8,64,0.007219,1.443798,0.020848,0.0002,0.283245
64,8,2048,4,2,4,64,0.007219,1.443798,0.020848,0.000197,0.283277
64,8,2048,4,2,8,64,0.007219,1.443798,0.020848,0.000197,0.283277
64,8,256,2,2,4,64,0.007284,1.456846,0.020848,0.0002,0.285842
64,8,256,2,2,8,64,0.007265,1.45305,0.020848,0.0002,0.283468
64,8,256,4,2,4,64,0.007284,1.456846,0.020848,0.000197,0.285874
64,8,256,4,2,8,64,0.00727,1.453903,0.020848,0.000197,0.2835
64,8,4096,2,2,4,64,0.007219,1.443798,0.020848,0.0002,0.283245
64,8,4096,2,2,8,64,0.007219,1.443798,0.020848,0.0002,0.283245
64,8,4096,4,2,4,64,0.007219,1.443798,0.020848,0.000197,0.283277
64,8,4096,4,2,8,64,0.007219,1.443798,0.020848,0.000197,0.283277
64,8,512,2,2,4,64,0.007257,1.451493,0.020848,0.0002,0.283261
64,8,512,2,2,8,64,0.007251,1.450226,0.020848,0.0002,0.283261
64,8,512,4,2,4,64,0.007257,1.451493,0.020848,0.000197,0.283292
64,8,512,4,2,8,64,0.007251,1.450218,0.020848,0.000197,0.283292
8,16,1024,2,2,4,64,0.01028,2.056086,0.009487,0.12498,0.053004
8,16,1024,2,2,8,64,0.010281,2.056265,0.009487,0.12498,0.053004
8,16,1024,2,4,4,64,0.010275,2.054941,0.008577,0.124993,0.053491
8,16,1024,2,4,8,64,0.010275,2.055086,0.008577,0.124993,0.053491
8,16,2048,2,2,4,64,0.010275,2.054921,0.009487,0.12498,0.053004
8,16,2048,2,2,8,64,0.010275,2.054921,0.009487,0.12498,0.053004
8,16,2048,2,4,4,64,0.010269,2.053896,0.008577,0.124993,0.053491
8,16,2048,2,4,8,64,0.010269,2.053896,0.008577,0.124993,0.053491
8,16,256,2,2,4,64,0.010316,2.063211,0.009487,0.124981,0.053678
8,16,256,2,2,8,64,0.010301,2.060138,0.009487,0.124979,0.053186
8,16,256,2,4,4,64,0.010308,2.061618,0.008577,0.124993,0.054156
8,16,256,2,4,8,64,0.010293,2.058678,0.008577,0.124992,0.053657
8,16,4096,2,2,4,64,0.010275,2.054921,0.009487,0.12498,0.053004
8,16,4096,2,2,8,64,0.010275,2.054921,0.009487,0.12498,0.053004
8,16,4096,2,4,4,64,0.010269,2.053896,0.008577,0.124993,0.053491
8,16,4096,2,4,8,64,0.010269,2.053896,0.008577,0.124993,0.053491
8,16,512,2,2,4,64,0.0103,2.060099,0.009487,0.12498,0.053004
8,16,512,2,2,8,64,0.010298,2.059621,0.009487,0.12498,0.053004
8,16,512,2,4,4,64,0.010293,2.058636,0.008577,0.124993,0.053491
8,16,512,2,4,8,64,0.010291,2.058199,0.008577,0.124993,0.053491
8,32,1024,2,2,4,64,0.010275,2.054957,0.008629,0.124993,0.053459
8,32,1024,2,2,8,64,0.010276,2.05514,0.008629,0.124993,0.053459
8,32,1024,2,4,4,64,0.010275,2.055004,0.008545,0.124994,0.053506
8,32,1024,2,4,8,64,0.010275,2.055074,0.008545,0.124994,0.053506
8,32,2048,2,2,4,64,0.01027,2.053978,0.008629,0.124993,0.053459
8,32,2048,2,2,8,64,0.01027,2.053978,0.008629,0.124993,0.053459
8,32,2048,2,4,4,64,0.010269,2.053896,0.008545,0.124994,0.053506
8,32,2048,2,4,8,64,0.010269,2.053896,0.008545,0.124994,0.053506
8,32,256,2,2,4,64,0.010309,2.061863,0.008629,0.124993,0.054193
8,32,256,2,2,8,64,0.010293,2.058622,0.008629,0.124993,0.053715
8,32,256,2,4,4,64,0.01031,2.062072,0.008545,0.124993,0.054216
8,32,256,2,4,8,64,0.010295,2.058984,0.008545,0.124993,0.053738
8,32,4096,2,2,4,64,0.01027,2.053978,0.008629,0.124993,0.053459
8,32,4096,2,2,8,64,0.01027,2.053978,0.008629,0.124993,0.053459
8,32,4096,2,4,4,64,0.010269,2.053896,0.008545,0.124994,0.053506
8,32,4096,2,4,8,64,0.010269,2.053896,0.008545,0.124994,0.053506
8,32,512,2,2,4,64,0.010295,2.058972,0.008629,0.124993,0.053465
8,32,512,2,2,8,64,0.010293,2.058642,0.008629,0.124993,0.053465
8,32,512,2,4,4,64,0.010293,2.058597,0.008545,0.124994,0.053506
8,32,512,2,4,8,64,0.01029,2.058027,0.008545,0.124994,0.053506
8,64,1024,2,2,4,64,0.010274,2.054819,0.008547,0.124994,0.053507
8,64,1024,2,2,8,64,0.010275,2.055063,0.008547,0.124994,0.053504
8,64,1024,2,4,4,64,0.010275,2.055004,0.008545,0.124994,0.053506
8,64,1024,2,4,8,64,0.010275,2.055074,0.008545,0.124994,0.053506
8,64,2048,2,2,4,64,0.010269,2.053896,0.008547,0.124994,0.053504
8,64,2048,2,2,8,64,0.010269,2.053896,0.008547,0.124994,0.053504
8,64,2048,2,4,4,64,0.010269,2.053896,0.008545,0.124994,0.053506
8,64,2048,2,4,8,64,0.010269,2.053896,0.008545,0.124994,0.053506
8,64,256,2,2,4,64,0.01031,2.062094,0.008547,0.124993,0.054272
8,64,256,2,2,8,64,0.010295,2.059099,0.008547,0.124993,0.053805
8,64,256,2,4,4,64,0.010306,2.061296,0.008545,0.124993,0.054279
8,64,256,2,4,8,64,0.010296,2.059233,0.008545,0.124993,0.053795
8,64,4096,2,2,4,64,0.010269,2.053896,0.008547,0.124994,0.053504
8,64,4096,2,2,8,64,0.010269,2.053896,0.008547,0.124994,0.053504
8,64,4096,2,4,4,64,0.010269,2.053896,0.008545,0.124994,0.053506
8,64,4096,2,4,8,64,0.010269,2.053896,0.008545,0.124994,0.053506
8,64,512,2,2,4,64,0.010291,2.05826,0.008547,0.124994,0.053513
8,64,512,2,2,8,64,0.010293,2.058506,0.008547,0.124994,0.053507
8,64,512,2,4,4,64,0.010293,2.058597,0.008545,0.124994,0.053506
8,64,512,2,4,8,64,0.01029,2.058027,0.008545,0.124994,0.053506
8,8,1024,2,2,4,64,0.010422,2.08436,0.020762,0.124737,0.047201
8,8,1024,2,2,8,64,0.010421,2.084135,0.020762,0.124737,0.047198
8,8,2048,2,2,4,64,0.010416,2.083132,0.020762,0.124737,0.047198
8,8,2048,2,2,8,64,0.010416,2.083132,0.020762,0.124737,0.047198
8,8,256,2,2,4,64,0.010492,2.098391,0.020762,0.124737,0.047801
8,8,256,2,2,8,64,0.010472,2.094314,0.020762,0.124736,0.047349
8,8,4096,2,2,4,64,0.010416,2.083132,0.020762,0.124737,0.047198
8,8,4096,2,2,8,64,0.010416,2.083132,0.020762,0.124737,0.047198
8,8,512,2,2,4,64,0.01046,2.091925,0.020762,0.124737,0.047201
8,8,512,2,2,8,64,0.010457,2.091322,0.020762,0.124737,0.047201
